createdAt,spain,uk,switzerland,dollar,china,hongkong,usa,india,europe,france,netherlands,poland,australia,germany,japan,usdChf,gbpUsd,usdJpy,eurTry,ethUsd,eurUsd,btcUsd,usdTry,stockmarketTotalCount,stockmarketNegCount,stockmarketNeuCount,stockmarketPosCount,stockmarketNegOverTotal,stockmarketNeuOverTotal,stockmarketPosOverTotal,"stockmarketCompoundAverage",dayTotalCount,dayNegCount,dayNeuCount,dayPosCount,dayNegOverTotal,dayNeuOverTotal,dayPosOverTotal,dayCompoundAverage,forexTotalCount,forexNegCount,forexNeuCount,forexPosCount,forexNegOverTotal,forexNeuOverTotal,forexPosOverTotal,forexCompoundAverage,currencyTotalCount,currencyNegCount,currencyNeuCount,currencyPosCount,currencyNegOverTotal,currencyNeuOverTotal,currencyPosOverTotal,currencyCompoundAverage,moneyTotalCount,moneyNegCount,moneyNeuCount,moneyPosCount,moneyNegOverTotal,moneyNeuOverTotal,moneyPosOverTotal,moneyCompoundAverage,exchangeTotalCount,exchangeNegCount,exchangeNeuCount,exchangePosCount,exchangeNegOverTotal,exchangeNeuOverTotal,exchangePosOverTotal,exchangeCompoundAverage,marketTotalCount,marketNegCount,marketNeuCount,marketPosCount,marketNegOverTotal,marketNeuOverTotal,marketPosOverTotal,marketCompoundAverage,tradingTotalCount,tradingNegCount,tradingNeuCount,tradingPosCount,tradingNegOverTotal,tradingNeuOverTotal,tradingPosOverTotal,tradingCompoundAverage,investingTotalCount,investingNegCount,investingNeuCount,investingPosCount,investingNegOverTotal,investingNeuOverTotal,investingPosOverTotal,investingCompoundAverage,dollarTotalCount,dollarNegCount,dollarNeuCount,dollarPosCount,dollarNegOverTotal,dollarNeuOverTotal,dollarPosOverTotal,dollarCompoundAverage,obamaTotalCount,obamaNegCount,obamaNeuCount,obamaPosCount,obamaNegOverTotal,obamaNeuOverTotal,obamaPosOverTotal,obamaCompoundAverage,trumpTotalCount,trumpNegCount,trumpNeuCount,trumpPosCount,trumpNegOverTotal,trumpNeuOverTotal,trumpPosOverTotal,trumpCompoundAverage,dolarTotalCount,dolarNegCount,dolarNeuCount,dolarPosCount,dolarNegOverTotal,dolarNeuOverTotal,dolarPosOverTotal,dolarCompoundAverage,economyTotalCount,economyNegCount,economyNeuCount,economyPosCount,economyNegOverTotal,economyNeuOverTotal,economyPosOverTotal,economyCompoundAverage,breakingTotalCount,breakingNegCount,breakingNeuCount,breakingPosCount,breakingNegOverTotal,breakingNeuOverTotal,breakingPosOverTotal,breakingCompoundAverage,todayTotalCount,todayNegCount,todayNeuCount,todayPosCount,todayNegOverTotal,todayNeuOverTotal,todayPosOverTotal,todayCompoundAverage,stocksTotalCount,stocksNegCount,stocksNeuCount,stocksPosCount,stocksNegOverTotal,stocksNeuOverTotal,stocksPosOverTotal,stocksCompoundAverage,donaldtrumpTotalCount,donaldtrumpNegCount,donaldtrumpNeuCount,donaldtrumpPosCount,donaldtrumpNegOverTotal,donaldtrumpNeuOverTotal,donaldtrumpPosOverTotal,"donaldtrumpCompoundAverage",euroTotalCount,euroNegCount,euroNeuCount,euroPosCount,euroNegOverTotal,euroNeuOverTotal,euroPosOverTotal,euroCompoundAverage,usaTotalCount,usaNegCount,usaNeuCount,usaPosCount,usaNegOverTotal,usaNeuOverTotal,usaPosOverTotal,usaCompoundAverage,breakingnewsTotalCount,breakingnewsNegCount,breakingnewsNeuCount,breakingnewsPosCount,breakingnewsNegOverTotal,breakingnewsNeuOverTotal,breakingnewsPosOverTotal,"breakingnewsCompoundAverage",stockTotalCount,stockNegCount,stockNeuCount,stockPosCount,stockNegOverTotal,stockNeuOverTotal,stockPosOverTotal,stockCompoundAverage,turkeyTotalCount,turkeyNegCount,turkeyNeuCount,turkeyPosCount,turkeyNegOverTotal,turkeyNeuOverTotal,turkeyPosOverTotal,turkeyCompoundAverage,usdtryTotalCount,usdtryNegCount,usdtryNeuCount,usdtryPosCount,usdtryNegOverTotal,usdtryNeuOverTotal,usdtryPosOverTotal,usdtryCompoundAverage
1590760800000,7139.599,6114.917,9885.159,98.221,13236.78,22959.318,25266.77,9476.06,3067.889,4728.996,533.81,1703.799,5709.579,11637.9,21805.47,0.96357,1.23466,107.576,7.6001,218.0,1.1113,9375.0,6.83954,106,8,83,15,0.0754717,0.7830189,0.14150943,0.0,13,1,10,2,0.07692308,0.7692308,0.15384616,0.0,0,0,0,0,0.0,0.0,0.0,0.0,19,1,17,1,0.05263158,0.8947368,0.05263158,0.0,133,3,96,34,0.02255639,0.7218045,0.2556391,0.0,22,2,13,7,0.09090909,0.59090906,0.3181818,0.0,48,4,32,12,0.083333336,0.6666667,0.25,0.0,338,12,270,56,0.03550296,0.79881656,0.16568047,0.0,128,6,94,28,0.046875,0.734375,0.21875,0.0,0,0,0,0,0.0,0.0,0.0,0.0,84,19,57,8,0.22619048,0.6785714,0.0952381,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,229,41,169,19,0.1790393,0.7379913,0.082969435,0.0,1996,598,1348,50,0.2995992,0.6753507,0.0250501,0.0,100,3,76,21,0.03,0.76,0.21,0.0,220,19,160,41,0.086363636,0.72727275,0.18636364,0.0,437,116,292,29.0,0.26544622,0.6681922,0.066361554,0.0,5,0,5,0,0.0,1.0,0.0,0.0,1138,208,839,91,0.18277681,0.7372584,0.079964854,0.0,248,33,209,6,0.13306452,0.8427419,0.024193548,0.0,29,0,24,5,0.0,0.82758623,0.1724138,0.0,240,48,163,29,0.2,0.6791667,0.12083333,0.0,2,0,2,0,0.0,1.0,0.0,0.0
1590764400000,7122.089,6087.878,9846.099,98.195,13234.68,22971.42,25196.2,9498.62,3057.799,4711.493,531.405,1719.629,5693.699,11622.78,21780.42,0.96044,1.23517,107.71,7.57944,218.0,1.11215,9384.0,6.81626,78,3,56,19,0.03846154,0.71794873,0.24358974,0.0,7,1,2,4,0.14285715,0.2857143,0.5714286,0.0,0,0,0,0,0.0,0.0,0.0,0.0,13,0,12,1,0.0,0.9230769,0.07692308,0.0,169,4,112,53,0.02366864,0.6627219,0.31360948,0.0,26,1,18,7,0.03846154,0.6923077,0.26923078,0.0,48,0,41,7,0.0,0.8541667,0.14583333,0.0,388,25,286,77,0.064432986,0.7371134,0.1984536,0.0,124,5,74,45,0.04032258,0.5967742,0.36290324,0.0,0,0,0,0,0.0,0.0,0.0,0.0,87,20,59,8,0.22988506,0.6781609,0.09195402,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,188,20,146,22,0.10638298,0.7765958,0.11702128,0.0,1934,628,1265,41,0.3247156,0.6540848,0.021199586,0.0,103,3,84,16,0.029126214,0.815534,0.1553398,0.0,250,18,173,59,0.072,0.692,0.236,0.0,373,122,220,31.0,0.32707775,0.58981234,0.08310992,0.0,12,0,11,1,0.0,0.9166667,0.083333336,0.0,1198,184,910,104,0.15358931,0.7595993,0.08681135,0.0,291,35,233,23,0.12027492,0.8006873,0.0790378,0.0,37,0,30,7,0.0,0.8108108,0.1891892,0.0,209,55,141,13,0.2631579,0.67464113,0.062200956,0.0,3,0,3,0,0.0,1.0,0.0,0.0
1590768000000,7099.919,6070.905,9829.599,98.286,13226.63,22948.42,25210.25,9487.09,3050.659,4699.49,531.819,1719.629,5685.239,11595.18,21780.27,0.96169,1.23194,107.768,7.57884,218.0,1.11087,9341.0,6.82337,120,4,96,20,0.033333335,0.8,0.16666667,0.0,14,5,7,2,0.35714287,0.5,0.14285715,0.0,0,0,0,0,0.0,0.0,0.0,0.0,11,1,9,1,0.09090909,0.8181818,0.09090909,0.0,153,4,107,42,0.026143791,0.6993464,0.27450982,0.0,42,0,37,5,0.0,0.88095236,0.11904762,0.0,41,0,34,7,0.0,0.8292683,0.17073171,0.0,419,30,321,68,0.071599044,0.76610976,0.16229117,0.0,100,7,55,38,0.07,0.55,0.38,0.0,0,0,0,0,0.0,0.0,0.0,0.0,88,29,51,8,0.32954547,0.57954544,0.09090909,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,213,19,163,31,0.089201875,0.7652582,0.14553991,0.0,2573,1214,1296,63,0.47182277,0.5036922,0.024485037,0.0,71,5,55,11,0.07042254,0.7746479,0.15492958,0.0,173,13,126,34,0.07514451,0.7283237,0.19653179,0.0,468,101,209,158.0,0.21581197,0.44658118,0.33760685,0.0,9,2,5,2,0.22222222,0.5555556,0.22222222,0.0,1236,185,948,103,0.14967638,0.7669903,0.083333336,0.0,301,20,264,17,0.06644518,0.8770764,0.056478404,0.0,35,0,24,11,0.0,0.6857143,0.31428573,0.0,278,110,143,25,0.39568347,0.5143885,0.08992806,0.0,1,0,0,1,0.0,0.0,1.0,0.0
1590991200000,7180.239,6133.414,9860.249,97.939,13609.98,23745.318,25418.8,9816.53,3090.639,4752.287,538.649,1719.629,5806.119,11750.67,22049.32,0.96005,1.23903,107.532,7.58385,237.0,1.11416,9476.0,6.80737,709,72,465,172,0.10155148,0.65585333,0.24259521,0.0,220,14,162,44,0.06363636,0.73636365,0.2,0.0,0,0,0,0,0.0,0.0,0.0,0.0,70,6,56,8,0.08571429,0.8,0.114285715,0.0,1539,55,1098,386,0.035737492,0.7134503,0.2508122,0.0,199,5,129,65,0.025125628,0.6482412,0.32663316,0.0,379,13,257,109,0.034300793,0.6781003,0.28759894,0.0,3249,150,2615,484,0.04616805,0.80486304,0.14896892,0.0,735,28,458,249,0.03809524,0.62312925,0.33877552,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1657,439,1046,172,0.26493663,0.6312613,0.103802055,0.0,0,0,0,0,0.0,0.0,0.0,0.0,4,0,4,0,0.0,1.0,0.0,0.0,1092,114,857,121,0.104395606,0.78479856,0.11080586,0.0,47622,17307,29929,386,0.36342448,0.62847006,0.008105498,0.0,714,42,502,170,0.05882353,0.70308125,0.23809524,0.0,945,33,716,196,0.034920637,0.75767195,0.2074074,0.0,6403,1304,3046,2053.0,0.20365454,0.4757145,0.32063097,0.0,72,5,60,7,0.06944445,0.8333333,0.097222224,0.0,15663,4038,9244,2381,0.25780502,0.5901807,0.1520143,0.0,4609,576,3830,203,0.12497288,0.83098286,0.04404426,0.0,177,12,128,37,0.06779661,0.72316384,0.20903955,0.0,1588,296,1122,170,0.18639798,0.7065491,0.1070529,0.0,4,0,4,0,0.0,1.0,0.0,0.0
1590994800000,7225.749,6165.887,9860.249,97.979,13571.58,23737.818,25508.1,9867.18,3107.639,4768.796,539.971,1743.679,5828.799,11805.7,22129.47,0.96033,1.23845,107.615,7.56757,237.0,1.11359,9478.0,6.79714,74,5,50,19,0.067567565,0.6756757,0.25675675,0.0,24,2,11,11,0.083333336,0.45833334,0.45833334,0.0,0,0,0,0,0.0,0.0,0.0,0.0,6,1,4,1,0.16666667,0.6666667,0.16666667,0.0,143,11,106,26,0.07692308,0.74125874,0.18181819,0.0,17,0,8,9,0.0,0.47058824,0.5294118,0.0,36,2,19,15,0.055555556,0.5277778,0.41666666,0.0,341,13,262,66,0.038123168,0.7683284,0.19354838,0.0,167,1,113,53,0.005988024,0.6766467,0.31736526,0.0,0,0,0,0,0.0,0.0,0.0,0.0,58,11,39,8,0.18965517,0.67241377,0.13793103,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,116,19,82,15,0.1637931,0.70689654,0.12931034,0.0,1795,608,1125,62,0.33871865,0.62674093,0.03454039,0.0,52,8,39,5,0.15384616,0.75,0.09615385,0.0,86,5,59,22,0.058139537,0.68604654,0.25581396,0.0,368,94,246,28.0,0.25543478,0.66847825,0.07608695,0.0,26,0,26,0,0.0,1.0,0.0,0.0,973,162,704,107,0.16649537,0.7235355,0.10996917,0.0,337,41,281,15,0.12166172,0.8338279,0.044510387,0.0,27,1,23,3,0.037037037,0.8518519,0.11111111,0.0,106,29,64,13,0.2735849,0.6037736,0.12264151,0.0,2,1,1,0,0.5,0.5,0.0,0.0
1590998400000,7236.839,6159.384,9860.249,97.865,13541.93,23713.77,25502.52,9876.89,3082.759,4760.52,537.331,1737.629,5831.439,11781.28,22170.0,0.95975,1.2419,107.536,7.5965,237.0,1.11448,9509.0,6.8166,100,7,69,24,0.07,0.69,0.24,0.0,35,0,28,7,0.0,0.8,0.2,0.0,0,0,0,0,0.0,0.0,0.0,0.0,12,0,8,4,0.0,0.6666667,0.33333334,0.0,208,13,148,47,0.0625,0.71153843,0.22596154,0.0,22,0,12,10,0.0,0.54545456,0.45454547,0.0,27,1,19,7,0.037037037,0.7037037,0.25925925,0.0,330,21,254,55,0.06363636,0.76969695,0.16666667,0.0,131,1,104,26,0.007633588,0.79389316,0.19847329,0.0,0,0,0,0,0.0,0.0,0.0,0.0,64,18,36,10,0.28125,0.5625,0.15625,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,163,16,123,24,0.09815951,0.75460124,0.14723927,0.0,1962,775,1140,47,0.3950051,0.5810397,0.023955148,0.0,100,16,61,23,0.16,0.61,0.23,0.0,75,3,55,17,0.04,0.73333335,0.22666667,0.0,416,105,280,31.0,0.25240386,0.6730769,0.07451923,0.0,17,1,15,1,0.05882353,0.88235295,0.05882353,0.0,962,192,658,112,0.1995842,0.6839917,0.11642411,0.0,236,21,195,20,0.08898305,0.8262712,0.084745765,0.0,20,0,14,6,0.0,0.7,0.3,0.0,115,30,76,9,0.26086956,0.66086954,0.07826087,0.0,2,0,2,0,0.0,1.0,0.0,0.0
1591002000000,7179.539,6134.717,9860.249,97.924,13429.73,23569.969,25341.07,9826.45,3062.739,4741.82,534.608,1728.799,5793.389,11673.6,21979.37,0.95832,1.24053,107.413,7.59244,236.0,1.11397,9478.0,6.8164,65,3,47,15,0.046153847,0.72307694,0.23076923,0.0,14,1,7,6,0.071428575,0.5,0.42857143,0.0,0,0,0,0,0.0,0.0,0.0,0.0,11,1,8,2,0.09090909,0.72727275,0.18181819,0.0,141,11,94,36,0.07801419,0.6666667,0.25531915,0.0,29,0,25,4,0.0,0.86206895,0.13793103,0.0,40,1,26,13,0.025,0.65,0.325,0.0,372,8,268,96,0.021505376,0.72043014,0.2580645,0.0,84,1,57,26,0.011904762,0.6785714,0.30952382,0.0,0,0,0,0,0.0,0.0,0.0,0.0,45,9,31,5,0.2,0.6888889,0.11111111,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,136,28,83,25,0.20588236,0.6102941,0.18382353,0.0,1720,770,933,17,0.44767442,0.54244184,0.009883721,0.0,74,5,55,14,0.067567565,0.7432432,0.1891892,0.0,81,7,57,17,0.086419754,0.7037037,0.20987654,0.0,653,133,476,44.0,0.20367534,0.72894335,0.067381315,0.0,20,1,18,1,0.05,0.9,0.05,0.0,1664,268,1283,113,0.1610577,0.77103364,0.06790865,0.0,172,17,140,15,0.09883721,0.81395346,0.0872093,0.0,30,0,28,2,0.0,0.93333334,0.06666667,0.0,217,62,144,11,0.2857143,0.6635945,0.050691243,0.0,1,0,1,0,0.0,1.0,0.0,0.0
1591005600000,7169.099,6128.0,9860.249,98.119,13446.93,23533.37,25323.1,9768.65,3058.779,4736.9,535.178,1731.139,5788.789,11668.7,21969.47,0.96088,1.23884,107.603,7.58104,235.0,1.11134,9478.0,6.82162,60,5,44,11,0.083333336,0.73333335,0.18333334,0.0,10,0,7,3,0.0,0.7,0.3,0.0,0,0,0,0,0.0,0.0,0.0,0.0,7,0,7,0,0.0,1.0,0.0,0.0,121,11,90,20,0.09090909,0.74380165,0.16528925,0.0,34,1,26,7,0.029411765,0.7647059,0.20588236,0.0,36,0,32,4,0.0,0.8888889,0.11111111,0.0,314,14,234,66,0.044585988,0.7452229,0.21019109,0.0,53,3,33,17,0.056603774,0.6226415,0.3207547,0.0,0,0,0,0,0.0,0.0,0.0,0.0,51,5,42,4,0.09803922,0.8235294,0.078431375,0.0,0,0,0,0,0.0,0.0,0.0,0.0,10,4,0,6,0.4,0.0,0.6,0.0,118,18,84,16,0.15254237,0.7118644,0.13559322,0.0,1291,479,788,24,0.3710302,0.6103796,0.01859024,0.0,90,6,73,11,0.06666667,0.8111111,0.12222222,0.0,88,5,61,22,0.056818184,0.6931818,0.25,0.0,1028,246,737,45.0,0.23929961,0.7169261,0.043774318,0.0,5,0,5,0,0.0,1.0,0.0,0.0,1305,153,1061,91,0.11724138,0.81302685,0.0697318,0.0,168,11,126,31,0.065476194,0.75,0.1845238,0.0,13,1,9,3,0.07692308,0.6923077,0.23076923,0.0,339,108,221,10,0.31858408,0.6519174,0.029498525,0.0,3,1,2,0,0.33333334,0.6666667,0.0,0.0
1591009200000,7211.859,6151.702,9860.249,98.165,13481.53,23614.42,25424.02,9815.53,3073.789,4757.293,537.139,1738.629,5819.419,11726.05,22056.37,0.96143,1.23841,107.72,7.57442,236.0,1.1107,9484.0,6.81905,88,5,57,26,0.056818184,0.64772725,0.29545453,0.0,18,0,15,3,0.0,0.8333333,0.16666667,0.0,0,0,0,0,0.0,0.0,0.0,0.0,8,1,6,1,0.125,0.75,0.125,0.0,111,8,77,26,0.072072074,0.6936937,0.23423423,0.0,25,2,20,3,0.08,0.8,0.12,0.0,29,0,20,9,0.0,0.6896552,0.31034482,0.0,297,11,233,53,0.037037037,0.7845118,0.17845118,0.0,73,3,51,19,0.04109589,0.69863015,0.26027396,0.0,0,0,0,0,0.0,0.0,0.0,0.0,144,21,107,16,0.14583333,0.7430556,0.11111111,0.0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,2,0,0.0,1.0,0.0,0.0,159,15,119,25,0.094339624,0.7484277,0.1572327,0.0,1421,408,985,28,0.28712174,0.6931738,0.019704433,0.0,52,1,37,14,0.01923077,0.71153843,0.26923078,0.0,110,9,82,19,0.08181818,0.74545455,0.17272727,0.0,1293,319,865,109.0,0.24671307,0.66898686,0.08430008,0.0,12,0,12,0,0.0,1.0,0.0,0.0,1268,174,1000,94,0.13722397,0.78864354,0.074132495,0.0,218,15,188,15,0.06880734,0.86238533,0.06880734,0.0,28,1,27,0,0.035714287,0.96428573,0.0,0.0,283,97,169,17,0.34275618,0.59717315,0.06007067,0.0,0,0,0,0,0.0,0.0,0.0,0.0
1591012800000,7208.249,6143.684,9860.249,98.137,13483.0,23584.818,25441.08,9803.56,3074.769,4755.811,536.674,1733.679,5809.439,11748.59,22069.52,0.96127,1.23897,107.726,7.5718,235.0,1.11121,9457.0,6.81359,58,5,42,11,0.0862069,0.7241379,0.18965517,0.0,11,0,10,1,0.0,0.90909094,0.09090909,0.0,0,0,0,0,0.0,0.0,0.0,0.0,4,0,3,1,0.0,0.75,0.25,0.0,167,17,102,48,0.1017964,0.61077845,0.28742516,0.0,21,0,18,3,0.0,0.85714287,0.14285715,0.0,40,1,31,8,0.025,0.775,0.2,0.0,362,16,266,80,0.044198897,0.73480666,0.22099447,0.0,74,9,44,21,0.12162162,0.5945946,0.2837838,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1068,25,394,649,0.02340824,0.36891386,0.6076779,0.0,0,0,0,0,0.0,0.0,0.0,0.0,3,0,3,0,0.0,1.0,0.0,0.0,186,11,156,19,0.059139784,0.83870965,0.10215054,0.0,1441,501,897,43,0.34767523,0.6224844,0.02984039,0.0,66,2,47,17,0.030303031,0.7121212,0.25757575,0.0,142,12,94,36,0.08450704,0.6619718,0.2535211,0.0,1449,304,998,147.0,0.20979986,0.68875086,0.10144927,0.0,13,1,11,1,0.07692308,0.84615386,0.07692308,0.0,1202,211,832,159,0.17554076,0.6921797,0.13227953,0.0,216,10,191,15,0.046296295,0.8842593,0.06944445,0.0,34,2,31,1,0.05882353,0.9117647,0.029411765,0.0,301,102,166,33,0.33887044,0.551495,0.10963455,0.0,2,0,2,0,0.0,1.0,0.0,0.0
1591016400000,7176.819,6118.417,9860.249,98.161,13459.53,23548.318,25351.1,9785.12,3067.789,4741.493,536.208,1726.669,5785.339,11734.9,22020.0,0.96201,1.23966,107.717,7.57396,238.0,1.11075,9506.0,6.81928,91,9,64,18,0.0989011,0.7032967,0.1978022,0.0,22,2,17,3,0.09090909,0.77272725,0.13636364,0.0,0,0,0,0,0.0,0.0,0.0,0.0,11,1,6,4,0.09090909,0.54545456,0.36363637,0.0,221,20,133,68,0.09049774,0.60181,0.30769232,0.0,34,0,27,7,0.0,0.7941176,0.20588236,0.0,33,0,23,10,0.0,0.6969697,0.3030303,0.0,407,19,289,99,0.046683047,0.7100737,0.24324325,0.0,122,6,90,26,0.04918033,0.73770493,0.21311475,0.0,0,0,0,0,0.0,0.0,0.0,0.0,540,38,272,230,0.07037037,0.5037037,0.42592594,0.0,0,0,0,0,0.0,0.0,0.0,0.0,6,1,3,2,0.16666667,0.5,0.33333334,0.0,188,19,147,22,0.10106383,0.7819149,0.11702128,0.0,2219,646,1547,26,0.29112214,0.6971609,0.01171699,0.0,64,6,45,13,0.09375,0.703125,0.203125,0.0,147,6,111,30,0.040816326,0.75510204,0.20408164,0.0,1830,433,1216,181.0,0.23661202,0.66448087,0.098907106,0.0,11,0,11,0,0.0,1.0,0.0,0.0,1099,171,732,196,0.155596,0.66606003,0.17834395,0.0,237,27,190,20,0.11392405,0.8016878,0.08438819,0.0,20,0,19,1,0.0,0.95,0.05,0.0,300,112,169,19,0.37333333,0.56333333,0.06333333,0.0,4,0,4,0,0.0,1.0,0.0,0.0
1591020000000,7198.189,6139.405,9860.249,98.021,13484.73,23567.068,25375.5,9779.68,3078.739,4751.284,537.268,1725.799,5780.769,11778.3,22079.47,0.96142,1.24217,107.678,7.5909,237.0,1.11248,9492.0,6.82287,125,13,92,20,0.104,0.736,0.16,0.0,9,0,8,1,0.0,0.8888889,0.11111111,0.0,0,0,0,0,0.0,0.0,0.0,0.0,9,0,9,0,0.0,1.0,0.0,0.0,164,9,114,41,0.05487805,0.69512194,0.25,0.0,27,0,23,4,0.0,0.8518519,0.14814815,0.0,67,1,46,20,0.014925373,0.6865672,0.29850745,0.0,381,15,285,81,0.03937008,0.7480315,0.21259843,0.0,115,2,76,37,0.017391304,0.66086954,0.32173914,0.0,0,0,0,0,0.0,0.0,0.0,0.0,328,25,225,78,0.076219514,0.6859756,0.23780487,0.0,390,115,239,36,0.2948718,0.6128205,0.092307694,0.0,12,0,12,0,0.0,1.0,0.0,0.0,238,25,178,35,0.10504202,0.7478992,0.14705883,0.0,2054,646,1387,21,0.3145083,0.67526776,0.010223953,0.0,103,13,73,17,0.1262136,0.70873785,0.16504854,0.0,213,5,167,41,0.02347418,0.78403753,0.19248827,0.0,2028,412,1479,137.0,0.20315582,0.72928995,0.06755424,0.0,10,0,10,0,0.0,1.0,0.0,0.0,1242,203,793,246,0.16344605,0.6384863,0.19806764,0.0,191,19,162,10,0.09947644,0.84816754,0.05235602,0.0,46,0,39,7,0.0,0.84782606,0.1521739,0.0,373,162,189,22,0.43431637,0.5067024,0.058981232,0.0,3,0,2,1,0.0,0.6666667,0.33333334,0.0
1591023600000,7229.569,6155.684,9860.249,97.806,13534.83,23689.469,25438.76,9835.12,3094.779,4771.9,539.416,1733.669,5804.309,11860.08,22135.0,0.96037,1.24842,107.552,7.58098,238.0,1.11371,9503.0,6.80744,129,12,81,36,0.093023255,0.627907,0.27906978,0.0,13,0,7,6,0.0,0.53846157,0.46153846,0.0,0,0,0,0,0.0,0.0,0.0,0.0,6,1,2,3,0.16666667,0.33333334,0.5,0.0,196,6,149,41,0.030612245,0.7602041,0.20918368,0.0,20,1,15,4,0.05,0.75,0.2,0.0,60,3,35,22,0.05,0.5833333,0.36666667,0.0,423,20,288,115,0.047281325,0.68085104,0.2718676,0.0,118,5,87,26,0.042372882,0.7372881,0.22033899,0.0,0,0,0,0,0.0,0.0,0.0,0.0,302,17,242,43,0.05629139,0.8013245,0.14238411,0.0,2471,730,1457,284,0.29542696,0.58963984,0.11493322,0.0,21,3,9,9,0.14285715,0.42857143,0.42857143,0.0,252,26,174,52,0.103174604,0.6904762,0.20634921,0.0,2151,571,1565,15,0.26545793,0.72756857,0.006973501,0.0,81,14,53,14,0.17283951,0.654321,0.17283951,0.0,202,8,156,38,0.03960396,0.77227724,0.18811882,0.0,3138,1502,1472,164.0,0.4786488,0.46908858,0.05226259,0.0,12,0,11,1,0.0,0.9166667,0.083333336,0.0,1265,214,831,220,0.16916996,0.656917,0.17391305,0.0,239,66,155,18,0.2761506,0.64853555,0.07531381,0.0,42,2,27,13,0.04761905,0.64285713,0.30952382,0.0,272,99,148,25,0.36397058,0.5441176,0.09191176,0.0,2,0,2,0,0.0,1.0,0.0,0.0
1591027200000,7221.469,6169.402,9860.249,97.902,13526.93,23660.17,25420.28,9808.09,3092.749,4764.987,539.56,1733.669,5802.399,11857.7,22144.52,0.96137,1.24677,107.572,7.57952,236.0,1.11227,9481.0,6.81494,100,7,68,25,0.07,0.68,0.25,0.0,15,0,12,3,0.0,0.8,0.2,0.0,0,0,0,0,0.0,0.0,0.0,0.0,13,0,6,7,0.0,0.46153846,0.53846157,0.0,182,5,133,44,0.027472528,0.7307692,0.24175824,0.0,22,1,17,4,0.045454547,0.77272725,0.18181819,0.0,39,1,30,8,0.025641026,0.7692308,0.20512821,0.0,408,14,313,81,0.034313727,0.76715684,0.1985294,0.0,126,5,94,27,0.03968254,0.74603176,0.21428572,0.0,0,0,0,0,0.0,0.0,0.0,0.0,310,40,210,60,0.12903225,0.67741936,0.19354838,0.0,2229,653,1347,229,0.29295647,0.6043069,0.10273665,0.0,8,1,5,2,0.125,0.625,0.25,0.0,270,31,216,23,0.11481482,0.8,0.085185185,0.0,2424,682,1712,30,0.28135315,0.70627064,0.012376238,0.0,112,12,78,22,0.10714286,0.6964286,0.19642857,0.0,266,14,209,43,0.05263158,0.78571427,0.16165413,0.0,4121,1954,1957,210.0,0.47415677,0.47488475,0.050958507,0.0,8,1,6,1,0.125,0.75,0.125,0.0,1185,234,761,190,0.19746836,0.6421941,0.16033755,0.0,246,72,156,18,0.29268292,0.63414633,0.07317073,0.0,36,0,31,5,0.0,0.8611111,0.1388889,0.0,286,105,152,29,0.36713287,0.5314685,0.1013986,0.0,0,0,0,0,0.0,0.0,0.0,0.0
